listing_id,avg_price,median_price,min_date,max_date,n_observations,n_unique_dates,season_high
1002341236260011015,351.85185185185185,350.0,2025-01-30,2025-04-20,54,54,351.85185185185185
1002785860497857801,600.1641414141415,600.0,2025-01-23,2025-04-20,198,80,600.1641414141415
1004496327455456339,402.64953271028037,380.0,2025-01-10,2025-04-19,214,81,402.64953271028037
1004910078575857573,765.4794520547945,750.0,2025-01-19,2025-03-16,73,27,765.4794520547945
1005860682746801029,399.3671875,385.0,2025-01-30,2025-04-20,128,75,399.3671875
1005958896607152946,249.7826086956522,240.0,2025-01-10,2025-03-31,161,55,249.7826086956522
1006396584243125090,574.9787653846154,601.0,2025-01-17,2025-04-20,208,83,574.9787653846154
1008029204257210230,321.6753278651685,315.0,2025-01-21,2025-03-31,178,68,321.6753278651686
1011115904222911872,809.5878269607844,700.0,2025-01-14,2025-04-17,204,79,809.5878269607844
1011714999685071594,556.5263157894736,557.0,2025-03-24,2025-04-20,57,28,556.5263157894736
1014245162199655907,572.6712962962963,600.0,2025-03-06,2025-04-17,108,43,572.6712962962963
1015691857467598452,1272.4363636363637,1296.0,2025-01-20,2025-03-31,165,55,1272.4363636363637
1016100494032497541,370.6923076923077,369.0,2025-01-07,2025-04-06,78,78,370.6923076923077
1019041007385326527,675.8255813953489,575.0,2025-02-17,2025-04-07,43,43,675.8255813953489
1019453731090411731,452.88211385365855,380.0,2025-01-26,2025-04-20,205,85,452.8821138536586
1019756845213291605,173.32638888888889,179.0,2025-01-23,2025-04-20,72,72,173.32638888888889
1021217453140595481,398.82608695652175,330.0,2025-01-07,2025-04-06,46,46,398.82608695652175
1023885231203292759,520.7996715270937,490.0,2025-01-26,2025-04-20,203,80,520.7996715270937
1024067179174522246,215.5504762857143,200.0,2025-01-26,2025-04-05,70,70,215.5504762857143
1025356251415331533,368.675,350.0,2025-01-17,2025-04-20,80,36,368.675
10266012,121.25,125.0,2025-02-01,2025-04-07,58,58,121.25
1028988415727336651,561.97619,570.0,2025-01-17,2025-04-06,70,70,561.97619
1030981527494824971,297.9887389189189,250.0,2025-02-07,2025-04-08,74,27,297.98873891891895
1031938290013047428,660.0380184331797,627.0,2025-01-15,2025-04-20,217,82,660.0380184331797
1032037416009523135,550.7972972972973,556.0,2025-01-24,2025-03-05,37,37,550.7972972972973
1033202997223117530,1938.8908034482758,1800.0,2025-01-23,2025-03-15,29,29,1938.8908034482758
10340400,300.0,300.0,2025-03-06,2025-03-19,18,6,300.0
1034873975277447845,880.3985258503401,732.0,2025-01-19,2025-04-20,147,62,880.3985258503401
1035628196408986358,1025.3398686274509,941.0,2025-01-31,2025-04-20,102,43,1025.3398686274509
1036955655225647222,463.07142857142856,500.0,2025-01-13,2025-04-07,70,70,463.07142857142856
1037004838842410100,310.7857142857143,330.0,2025-01-28,2025-03-31,35,35,310.7857142857143
1037047027853581998,1035.8394736842106,890.0,2025-01-08,2025-03-31,95,43,1035.8394736842106
1039235354309448898,204.4973544973545,150.0,2025-01-21,2025-04-17,189,75,204.4973544973545
1042032092670718662,411.5138888888889,402.0,2025-01-27,2025-04-11,72,29,411.5138888888889
1043497443334655968,870.8373023809525,870.0,2025-03-06,2025-04-20,42,42,870.8373023809525
1043599286749467076,501.05645161290323,402.25,2025-01-29,2025-03-31,62,62,501.05645161290323
1044223371798078486,801.0714285714286,800.0,2025-01-07,2025-04-06,70,70,801.0714285714286
1044458170286255125,1013.1986724637682,1100.0,2025-02-12,2025-04-16,138,55,1013.1986724637682
1045077329214831775,800.0,800.0,2025-03-20,2025-04-19,31,31,800.0
1045459185575382038,550.9274193548387,550.0,2025-01-12,2025-04-20,248,93,550.9274193548387
1045520246239520927,951.4561493243244,953.57145,2025-01-30,2025-04-20,148,81,951.4561493243244
1045592510645908121,502.9846153846154,500.0,2025-01-09,2025-04-06,65,65,502.9846153846154
1045916135727198441,688.6816673333334,650.0,2025-02-21,2025-04-20,150,59,688.6816673333334
1046547202929220520,415.1524942857143,412.5,2025-01-29,2025-04-20,147,59,415.1524942857143
1047723626454445067,1637.7726156133829,1750.0,2025-01-07,2025-04-20,269,104,1637.7726156133829
1048804459244346908,709.6292682926829,700.0,2025-01-07,2025-04-20,205,82,709.6292682926829
1049417084065072931,646.25,647.25,2025-01-20,2025-01-31,18,12,646.25
1050857413300266721,673.5866666666667,575.0,2025-01-15,2025-04-02,150,58,673.5866666666667
1052110098791057231,673.7920792079208,575.0,2025-01-08,2025-04-20,101,53,673.7920792079208
1052490589225547467,709.3215994252873,719.125,2025-02-13,2025-04-20,174,67,709.3215994252873
1053030252161966865,276.72289156626505,280.0,2025-01-28,2025-04-20,83,83,276.72289156626505
1053132609735844516,956.060606060606,1000.0,2025-02-27,2025-03-09,33,11,956.060606060606
1053425333694349352,195.72916666666666,185.0,2025-01-13,2025-04-07,48,48,195.72916666666666
1053522951026570547,670.247275,659.55,2025-01-25,2025-04-20,208,86,670.247275
1053625763515857065,494.7997694444445,450.0,2025-02-05,2025-04-20,72,72,494.7997694444445
1053851019443958006,575.9787374485596,520.0,2025-01-21,2025-04-20,243,90,575.9787374485596
1054265461023254222,534.0240963855422,500.0,2025-01-11,2025-04-16,166,67,534.0240963855422
1055163452693752832,557.5115606936416,500.0,2025-01-22,2025-04-20,173,72,557.5115606936416
1056816282920055514,564.56410295858,540.0,2025-01-11,2025-03-31,169,63,564.56410295858
1056827534457537585,359.8315603829787,349.0,2025-01-19,2025-04-20,235,92,359.83156038297875
1057137469420115073,720.0122282608696,575.0,2025-01-08,2025-04-20,184,78,720.0122282608696
1057964852411462810,342.8186274509804,300.0,2025-02-03,2025-04-20,204,77,342.8186274509804
1058193595817353204,394.5561797752809,400.0,2025-02-09,2025-04-20,89,33,394.5561797752809
1058777213156843238,443.0851063829787,360.0,2025-02-02,2025-04-16,47,26,443.0851063829787
1060712994513047104,448.09973404255317,427.0,2025-01-11,2025-04-20,188,78,448.09973404255317
1062221285605590578,589.3841266666666,500.0,2025-01-13,2025-04-20,135,82,589.3841266666666
1062615116593634676,441.02,400.0,2025-01-15,2025-04-20,150,66,441.02
1063807278503566143,486.825,485.0,2025-01-29,2025-04-17,160,67,486.825
1066545050089987954,471.7204301075269,400.0,2025-01-14,2025-04-20,186,81,471.7204301075269
1067320906990424780,614.2532051282051,538.25,2025-02-12,2025-04-20,156,61,614.2532051282051
1070343877574441166,317.5,300.0,2025-01-13,2025-04-17,33,22,317.5
1074031328011239995,1856.7724719101125,2000.0,2025-01-08,2025-04-19,178,102,1856.7724719101125
1074829679064875721,749.0,749.0,2025-04-01,2025-04-06,6,6,749.0
1075444278753674442,600.4666666666667,650.0,2025-01-30,2025-04-07,45,45,600.4666666666667
1075503699104403085,995.968115942029,800.0,2025-02-11,2025-04-20,69,69,995.968115942029
1077396104359577731,603.0213666666666,600.0,2025-02-11,2025-04-07,39,20,603.0213666666666
1081972140987250431,672.408950617284,586.0,2025-01-30,2025-04-20,162,63,672.408950617284
1082133757143221839,1211.253336,1200.0,2025-01-27,2025-02-12,25,17,1211.253336
1082746592587689161,591.6477272727273,390.0,2025-01-09,2025-03-31,44,44,591.6477272727273
1083196219974177016,333.7543859649123,315.0,2025-01-20,2025-04-06,57,57,333.7543859649123
1083301106167776779,481.6901408450704,477.0,2025-03-06,2025-04-16,71,30,481.6901408450704
1083424325445690046,602.6234574074074,550.0,2025-02-12,2025-04-06,54,54,602.6234574074074
1083633025910461931,314.1304347826087,310.0,2025-02-11,2025-04-06,46,46,314.1304347826087
1084601543056055517,1357.079365079365,1400.0,2025-02-04,2025-04-07,63,63,1357.079365079365
1085437829031467755,690.3572514285714,600.0,2025-02-25,2025-04-20,77,45,690.3572514285714
1086855144095843601,493.20833323529416,490.0,2025-01-23,2025-03-31,68,68,493.20833323529416
1088251024341369589,612.5,600.0,2025-01-25,2025-02-07,20,14,612.5
1091408953130822622,310.625,280.0,2025-01-13,2025-04-07,48,48,310.625
10982940,1800.0,1800.0,2025-01-23,2025-04-20,75,75,1800.0
1100720037663116812,1099.7048387096775,980.0,2025-01-20,2025-04-15,155,66,1099.7048387096775
1100991386372756521,826.0555555555555,800.0,2025-01-13,2025-04-20,252,95,826.0555555555555
11044577,384.6154545454545,378.0,2025-01-30,2025-04-07,55,55,384.6154545454546
1111626053814730010,716.0726744186046,612.0,2025-01-31,2025-04-20,172,70,716.0726744186046
1124052077567202180,880.2608695652174,700.0,2025-03-26,2025-04-16,23,20,880.2608695652174
1125970477826966385,634.6628350574713,575.0,2025-01-08,2025-04-20,174,68,634.6628350574713
1131810056799937593,775.5664251207729,680.0,2025-01-20,2025-04-20,207,81,775.5664251207729
1137698308528017474,707.5915401515151,650.25,2025-02-03,2025-04-20,132,53,707.5915401515151
1139831117529014384,625.9906103286385,610.0,2025-01-24,2025-04-20,213,82,625.9906103286385
1147824179020677628,466.3407079646018,440.0,2025-01-21,2025-04-19,113,49,466.3407079646018
11508986,348.7307692307692,354.0,2025-02-13,2025-03-08,13,13,348.7307692307692
1153493820067017135,405.34953680555554,396.25,2025-02-06,2025-04-20,144,57,405.34953680555554
1153552657765472365,393.9679492307692,344.75,2025-02-04,2025-04-20,78,35,393.96794923076925
11567423,856.9881656804733,790.0,2025-01-20,2025-04-20,169,67,856.9881656804733
1161796266594364332,460.5263157894737,450.0,2025-02-27,2025-04-16,38,31,460.5263157894737
1161927707286622818,235.59095211764708,246.0,2025-01-14,2025-04-17,85,38,235.59095211764702
1163772289534164479,1810.4795321637428,1700.0,2025-01-09,2025-04-20,171,68,1810.4795321637428
1171049670344322120,678.1803278688525,599.0,2025-02-19,2025-04-20,61,61,678.1803278688525
1173260792743932663,1113.5992936170212,1109.0,2025-01-25,2025-03-05,94,36,1113.5992936170212
1174263938200349649,568.8507665271966,500.0,2025-01-13,2025-04-20,239,89,568.8507665271966
1179103047052148475,686.2233009708738,640.5,2025-01-29,2025-04-20,103,47,686.2233009708738
1181723518413479765,524.3837209302326,450.0,2025-01-25,2025-04-20,86,86,524.3837209302326
1181933658424522281,387.0681425,374.16667,2025-01-19,2025-04-20,192,77,387.0681425
1181944920258781413,391.5123458333333,374.5,2025-01-15,2025-04-20,216,87,391.5123458333333
1181971107577983158,388.1420835,372.0,2025-01-16,2025-04-20,200,81,388.1420835
1182018398755268829,711.1587078651686,644.0,2025-01-14,2025-04-20,178,73,711.1587078651686
1182028381058524086,608.5751176056339,598.75,2025-01-14,2025-04-20,142,70,608.5751176056339
1182040498646675653,721.9340490797546,644.0,2025-01-13,2025-04-16,163,66,721.9340490797546
1182043782165637473,597.9548614583333,592.33335,2025-01-19,2025-04-20,192,75,597.9548614583333
1182070530301053205,598.0665712643678,575.0,2025-01-15,2025-04-20,174,76,598.0665712643678
1182188163181410725,934.5365853658536,850.0,2025-01-24,2025-04-20,82,82,934.5365853658536
1183418487997408853,597.14895875,575.0,2025-01-29,2025-04-20,160,63,597.14895875
1184078920130796920,414.3142857142857,407.5,2025-02-05,2025-04-19,70,70,414.3142857142857
1184152596221501552,598.165821319797,601.0,2025-01-22,2025-04-20,197,81,598.165821319797
1187061700423806804,608.5170071428572,608.0,2025-01-12,2025-04-20,196,75,608.5170071428572
1187558666042801587,648.9082840236687,564.0,2025-01-23,2025-04-20,169,71,648.9082840236687
1187772975255244525,397.9529414117647,384.0,2025-01-28,2025-04-20,170,67,397.9529414117647
1188323084225041810,601.8693691891892,599.5,2025-01-10,2025-04-20,185,73,601.8693691891892
1188339469325210376,604.3319897849462,601.0,2025-01-12,2025-04-20,186,73,604.3319897849462
1188476386889166335,599.7974958549223,607.0,2025-01-10,2025-04-20,193,79,599.7974958549223
1189331897618015345,719.632447826087,693.0,2025-01-11,2025-04-20,207,86,719.632447826087
1191261348067720296,702.053075,644.0,2025-01-17,2025-04-20,168,67,702.053075
1191386301072209798,593.15463,600.0,2025-01-19,2025-04-17,180,73,593.15463
1192836728602105901,594.9351857142857,600.0,2025-01-14,2025-04-20,189,77,594.9351857142857
1193347652334673191,959.2254437869823,1025.0,2025-02-02,2025-04-15,169,66,959.2254437869823
1193414131980072087,686.7645825,627.0,2025-01-11,2025-04-20,160,66,686.7645825
1193496259129259761,720.6557312217194,723.0,2025-01-22,2025-04-20,221,86,720.6557312217194
1193657356522503551,727.4571428571429,702.0,2025-01-21,2025-03-31,70,70,727.4571428571429
1195858349379362032,864.7156862745098,945.0,2025-01-11,2025-04-20,153,65,864.7156862745098
1197121947398131654,398.0967261904762,383.0,2025-01-07,2025-04-20,168,73,398.0967261904762
1197195878719681680,400.62522084656086,384.0,2025-01-12,2025-04-20,189,76,400.62522084656086
1198703061430420363,391.2956989247312,400.0,2025-02-26,2025-04-20,93,40,391.2956989247312
1199996219082185363,227.88484848484848,200.0,2025-01-23,2025-04-16,165,65,227.88484848484848
1203075817950465589,1411.3793103448277,1400.0,2025-01-30,2025-04-20,87,72,1411.3793103448277
1203140233522044896,471.458859009009,506.0,2025-01-12,2025-04-19,222,88,471.458859009009
12067632,721.1063067567568,720.0,2025-02-14,2025-03-31,74,34,721.1063067567568
1207335703563012811,434.22709317535544,427.0,2025-01-13,2025-04-20,211,82,434.22709317535544
1207338410880339003,435.0734215859031,427.0,2025-01-25,2025-04-20,227,86,435.0734215859031
1207383031689344642,674.9166666666666,800.0,2025-01-12,2025-04-19,192,76,674.9166666666666
1207864392976162235,554.8304347826087,600.0,2025-01-13,2025-04-20,230,98,554.8304347826087
1207881809440158991,434.6496455319149,427.0,2025-01-19,2025-04-20,235,92,434.6496455319149
1207940918769840398,399.22906,382.0,2025-01-24,2025-04-20,195,77,399.22906
1207992119242235910,390.0867271493213,374.5,2025-01-11,2025-04-20,221,89,390.0867271493213
1208704132667695539,616.2873443983402,600.0,2025-01-10,2025-04-20,241,95,616.2873443983402
1208718899534488031,435.0926757847534,427.0,2025-01-21,2025-04-20,223,90,435.0926757847534
1208735754877396448,433.66346153846155,427.0,2025-01-08,2025-04-20,208,83,433.66346153846155
1208746927423730353,394.4072251231527,379.0,2025-01-12,2025-04-20,203,79,394.4072251231527
1208757710030861160,389.2944985436893,372.0,2025-01-24,2025-04-20,206,87,389.2944985436893
